X,Y,Z,,X,Y,Z
-104.9501343,-20.24944305,72.55994415,,-113.170826,12.92616653,76.17110443
-105.2142944,-20.33733749,72.56598663,,-113.4349861,12.83827209,76.17714691
-105.2870483,-20.47151184,72.49452209,,-113.50774,12.70409775,76.10568237
-105.2258606,-20.53364944,72.47424316,,-113.4465523,12.64196014,76.08540344
-105.2950745,-20.38804245,72.45326996,,-113.5157661,12.78756714,76.06443024
-105.4194641,-20.41695404,72.32376099,,-113.6401558,12.75865555,75.93492126
-105.5128021,-20.41518402,72.24432373,,-113.7334938,12.76042557,75.85548401
-105.8001099,-20.36112595,72.28276062,,-114.0208015,12.81448364,75.8939209
-105.838028,-20.39426041,72.13294983,,-114.0587196,12.78134918,75.74411011
-105.9139862,-20.44225693,72.24326324,,-114.1346779,12.73335266,75.85442352
-106.0142517,-20.35735703,72.44697571,,-114.2349434,12.81825256,76.05813599
-106.3002014,-20.4641304,72.56288147,,-114.5208931,12.71147919,76.17404175
-106.4944458,-20.47854996,72.61875916,,-114.7151375,12.69705963,76.22991943
-106.5106049,-20.34294128,72.46876526,,-114.7312965,12.8326683,76.07992554
-106.5781555,-20.27582169,72.30456543,,-114.7988472,12.8997879,75.91572571
-106.6917419,-20.2659111,72.19165802,,-114.9124336,12.90969849,75.8028183
-106.8379517,-20.18597794,72.2204895,,-115.0586433,12.98963165,75.83164978
-107.0397644,-20.22763443,72.09915924,,-115.2604561,12.94797516,75.71031952
-107.1817932,-20.07167816,72.16474915,,-115.4024849,13.10393143,75.77590942
-107.4079895,-19.94877243,72.08322906,,-115.6286812,13.22683716,75.69438934
-107.5994873,-19.95550156,72.00431061,,-115.820179,13.22010803,75.61547089
-107.6531525,-19.84108734,71.90040588,,-115.8738441,13.33452225,75.51156616
-107.6410065,-19.75856018,71.89814758,,-115.8616982,13.41704941,75.50930786
-107.7109833,-19.74065018,72.00497437,,-115.931675,13.43495941,75.61613464
-107.8712158,-19.77982712,71.99825287,,-116.0919075,13.39578247,75.60941315
-107.9817657,-19.74794769,72.16140747,,-116.2024574,13.4276619,75.77256775
-107.8712463,-19.62582779,72.25202942,,-116.091938,13.5497818,75.8631897
-107.90448,-19.60626602,72.38181305,,-116.1251717,13.56934357,75.99297333
-107.970993,-19.62249756,72.33837128,,-116.1916847,13.55311203,75.94953156
-107.8985596,-19.68822479,72.59196472,,-116.1192513,13.4873848,76.203125
-107.9669037,-19.67524338,72.7602005,,-116.1875954,13.50036621,76.37136078
-108.0577393,-19.69107819,72.91559601,,-116.2784309,13.4845314,76.52675629
-108.1468506,-19.51541519,73.08011627,,-116.3675423,13.6601944,76.69127655
-108.214447,-19.46333313,73.15190887,,-116.4351387,13.71227646,76.76306915
-108.1492004,-19.53379822,73.19483948,,-116.3698921,13.64181137,76.80599976
-108.4039001,-19.47076035,73.34158325,,-116.6245918,13.70484924,76.95274353
-108.6791382,-19.44736099,73.65213013,,-116.8998299,13.7282486,77.26329041
-108.9275665,-19.34150696,73.81220245,,-117.1482582,13.83410263,77.42336273
-108.9718018,-19.34951019,74.12805939,,-117.1924934,13.8260994,77.73921967
-109.0225983,-19.2354126,74.26490021,,-117.2432899,13.94019699,77.87606049
-109.2871094,-19.364048,74.19358826,,-117.5078011,13.81156158,77.80474854
-109.5630341,-19.39818192,74.29312897,,-117.7837257,13.77742767,77.90428925
-109.6307068,-19.37461472,74.31303406,,-117.8513985,13.80099487,77.92419434
-109.7151031,-19.31369781,74.49317169,,-117.9357948,13.86191177,78.10433197
-109.9208069,-19.31415176,74.57303619,,-118.1414986,13.86145782,78.18419647
-109.896698,-19.3764267,74.51544952,,-118.1173897,13.79918289,78.1266098
-110.1090698,-19.33169174,74.55465698,,-118.3297615,13.84391785,78.16581726
-110.2141266,-19.28971481,74.4082489,,-118.4348183,13.88589478,78.01940918
-110.3431549,-19.3680191,74.42107391,,-118.5638466,13.80759048,78.03223419
-110.3295593,-19.37218475,74.37339783,,-118.550251,13.80342484,77.98455811
-110.2093353,-19.32033157,74.11374664,,-118.430027,13.85527802,77.72490692
-110.3022156,-19.19664383,74.04730988,,-118.5229073,13.97896576,77.65847015
-110.4473419,-18.9644928,74.1545105,,-118.6680336,14.21111679,77.76567078
-110.4822845,-18.80332184,74.19512939,,-118.7029762,14.37228775,77.80628967
-110.2402344,-18.60661316,73.96180725,,-118.4609261,14.56899643,77.57296753
-110.0017548,-18.51454926,73.53611755,,-118.2224464,14.66106033,77.14727783
-109.9112244,-18.35438538,73.17889404,,-118.131916,14.82122421,76.79005432
-109.7186279,-18.2142601,72.78594208,,-117.9393196,14.96134949,76.39710236
-109.342514,-18.2170372,72.38071442,,-117.5632057,14.95857239,75.99187469
-108.9686127,-18.04923248,72.15081787,,-117.1893044,15.12637711,75.76197815
-108.3975067,-17.90714645,72.02209473,,-116.6181984,15.26846313,75.633255
-107.7612457,-18.03591537,71.79788208,,-115.9819374,15.13969421,75.40904236
-107.2975159,-18.0884819,71.5572052,,-115.5182076,15.08712769,75.16836548
-106.8410034,-18.03068542,71.47956848,,-115.0616951,15.14492416,75.09072876
-106.1345062,-18.00860596,71.36871338,,-114.3551979,15.16700363,74.97987366
-105.5272217,-17.99161148,71.51860046,,-113.7479134,15.18399811,75.12976074
-105.0014191,-17.89387894,71.56031799,,-113.2221107,15.28173065,75.17147827
-104.3614349,-17.77560425,71.40999603,,-112.5821266,15.40000534,75.02115631
-103.8496857,-17.64888382,71.45931244,,-112.0703773,15.52672577,75.07047272
-103.2805328,-17.5700264,71.72861481,,-111.5012245,15.60558319,75.33977509
-102.8379364,-17.43161011,72.19278717,,-111.0586281,15.74399948,75.80394745
-102.3959656,-17.17483521,72.55045319,,-110.6166573,16.00077438,76.16161346
-101.9809265,-16.98001099,72.85507965,,-110.2016182,16.1955986,76.46623993
-101.6977081,-16.68524933,73.42004395,,-109.9183998,16.49036026,77.03120422
-101.2752533,-16.48226547,73.72299194,,-109.495945,16.69334412,77.33415222
-100.9931335,-16.22393417,74.08642578,,-109.2138252,16.95167542,77.69758606
-100.727417,-16.16158676,74.44947052,,-108.9481087,17.01402283,78.0606308
-100.356842,-16.01211929,74.83900452,,-108.5775337,17.1634903,78.45016479
-100.2075043,-15.83031464,75.25300598,,-108.428196,17.34529495,78.86416626
-99.95817566,-15.67424774,75.5778656,,-108.1788673,17.50136185,79.18902588
-99.81407166,-15.49858475,75.81523132,,-108.0347633,17.67702484,79.4263916
-99.81407166,-15.49858475,75.81523132,,-108.0347633,17.67702484,79.4263916
-99.52542114,-15.38053894,75.98160553,,-107.7461128,17.79507065,79.59276581
-99.4039917,-15.20364761,76.08804321,,-107.6246834,17.97196198,79.69920349
-99.21191406,-15.10800171,76.02685547,,-107.4326057,18.06760788,79.63801575
-98.99411011,-14.9245491,76.11721039,,-107.2148018,18.25106049,79.72837067
-98.79981995,-14.839077,76.54026794,,-107.0205116,18.33653259,80.15142822
-98.7749939,-14.70534134,76.77722168,,-106.9956856,18.47026825,80.38838196
-98.75192261,-14.62085342,77.03057098,,-106.9726143,18.55475616,80.64173126
-98.58395386,-14.59903336,77.35871887,,-106.8046455,18.57657623,80.96987915
-98.40733337,-14.60018921,77.57929993,,-106.6280251,18.57542038,81.19046021
-98.33432007,-14.78768539,77.74092102,,-106.5550117,18.38792419,81.3520813
-98.3248291,-14.88366318,77.80345154,,-106.5455208,18.29194641,81.41461182
-98.4407196,-14.93572617,77.87067413,,-106.6614113,18.23988342,81.48183441
-98.44467163,-15.04675674,78.02889252,,-106.6653633,18.12885284,81.6400528
-98.49720764,-15.18183136,78.26013184,,-106.7178993,17.99377823,81.87129211
-98.42420959,-15.36220551,78.43463135,,-106.6449013,17.81340408,82.04579163
-98.27738953,-15.49960327,78.61662292,,-106.4980812,17.67600632,82.2277832
-98.12652588,-15.54578018,78.87071228,,-106.3472176,17.62982941,82.48187256
-98.15763855,-15.56098557,79.05509186,,-106.3783302,17.61462402,82.66625214
-98.103302,-15.55339432,79.13464355,,-106.3239937,17.62221527,82.74580383
-98.09408569,-15.62974167,79.09830475,,-106.3147774,17.54586792,82.70946503
-98.10438538,-15.64878464,79.08506012,,-106.3250771,17.52682495,82.6962204
-97.96130371,-15.50651169,78.95385742,,-106.1819954,17.6690979,82.5650177
-97.77334595,-15.27613449,78.86042023,,-105.9940376,17.8994751,82.47158051
-97.60897827,-15.24697113,78.84137726,,-105.82967,17.92863846,82.45253754
-97.51104736,-15.17637634,78.9238205,,-105.731739,17.99923325,82.53498077
-97.51416016,-15.04168701,78.85655975,,-105.7348518,18.13392258,82.46772003
-97.39259338,-14.7519455,78.70835876,,-105.6132851,18.42366409,82.31951904
-97.09831238,-14.57897949,78.53977203,,-105.3190041,18.5966301,82.15093231
-96.93655396,-14.51444626,78.38987732,,-105.1572456,18.66116333,82.0010376
-96.80899048,-14.30988693,78.17914581,,-105.0296822,18.86572266,81.79030609
-96.41374207,-14.19026566,78.04564667,,-104.6344337,18.98534393,81.65680695
-96.05599976,-14.08625793,78.04920197,,-104.2766914,19.08935165,81.66036224
-95.66319275,-13.93375397,78.05560303,,-103.8838844,19.24185562,81.66676331
-95.38468933,-13.6294899,77.96248627,,-103.605381,19.54611969,81.57364655
-95.06488037,-13.50171661,77.78821564,,-103.2855721,19.67389297,81.39937592
-94.8041687,-13.33903122,78.05123901,,-103.0248604,19.83657837,81.66239929
-94.55561829,-13.22459412,78.15475464,,-102.77631,19.95101547,81.76591492
-94.37739563,-13.14921188,78.36714935,,-102.5980873,20.02639771,81.97830963
-93.97602844,-13.16127014,78.40016174,,-102.1967201,20.01433945,82.01132202
-93.73213196,-13.19685745,78.39758301,,-101.9528236,19.97875214,82.00874329
-93.41412354,-13.2092247,78.42472839,,-101.6348152,19.96638489,82.03588867
-93.3571167,-13.07069397,78.60417938,,-101.5778084,20.10491562,82.21533966
-93.19622803,-12.98654556,78.74838257,,-101.4169197,20.18906403,82.35954285
-92.84724426,-12.97563934,78.68372345,,-101.0679359,20.19997025,82.29488373
-92.69308472,-12.95908737,78.77201843,,-100.9137764,20.21652222,82.38317871
-92.56488037,-12.97301102,78.71772003,,-100.7855721,20.20259857,82.32888031
-92.28022766,-13.08433151,78.74396515,,-100.5009193,20.09127808,82.35512543
-92.14889526,-13.20460892,78.63641357,,-100.3695869,19.97100067,82.24757385
-91.83956909,-13.5064888,78.64944458,,-100.0602608,19.66912079,82.26060486
-91.63075256,-13.74116135,78.72031403,,-99.85144424,19.43444824,82.3314743
-91.53648376,-14.05145264,78.89268494,,-99.75717545,19.12415695,82.50384521
-91.43280029,-14.25379562,79.01593781,,-99.65349197,18.92181396,82.62709808
-91.22117615,-14.46596527,79.11488342,,-99.44186783,18.70964432,82.7260437
-91.08270264,-14.72722626,79.12696838,,-99.30339432,18.44838333,82.73812866
-90.89717102,-14.93202972,79.15923309,,-99.1178627,18.24357986,82.77039337
-90.80741882,-15.19693756,79.36011505,,-99.0281105,17.97867203,82.97127533
-90.74537659,-15.63871765,79.25750732,,-98.96606827,17.53689194,82.8686676
-90.68690491,-16.03063583,79.03907013,,-98.90759659,17.14497375,82.65023041
-90.75776672,-16.44483948,79.0139389,,-98.9784584,16.73077011,82.62509918
-90.74658203,-16.77416611,79.17693329,,-98.96727371,16.40144348,82.78809357
-90.78886414,-17.22491455,79.34854889,,-99.00955582,15.95069504,82.95970917
-90.6834259,-17.74665833,79.478302,,-98.90411758,15.42895126,83.08946228
-90.60221863,-18.53528595,79.79260254,,-98.82291031,14.64032364,83.40376282
-90.72685242,-19.3004837,80.13774109,,-98.9475441,13.87512589,83.74890137
-90.82443237,-20.09102631,80.50125122,,-99.04512405,13.08458328,84.1124115
-91.1242218,-20.83983994,80.8523407,,-99.34491348,12.33576965,84.46350098
-91.56135559,-21.73503494,81.20314026,,-99.78204727,11.44057465,84.81430054
-91.86001587,-22.61209106,81.64717102,,-100.0807076,10.56351852,85.2583313
-92.27658081,-23.40271759,81.84650421,,-100.4972725,9.772891998,85.45766449
-92.73153687,-24.20547867,82.19722748,,-100.9522285,8.97013092,85.80838776
-93.10313416,-24.96046066,82.48355865,,-101.3238258,8.215148926,86.09471893
-93.43882751,-25.62283707,82.78924561,,-101.6595192,7.552772522,86.40040588
-93.66490173,-26.4199028,82.84344482,,-101.8855934,6.755706787,86.4546051
-93.98123169,-27.14191437,82.98258209,,-102.2019234,6.033695221,86.59374237
-94.19593811,-27.84724808,83.15921021,,-102.4166298,5.328361511,86.77037048
-94.40483093,-28.35138321,83.29434967,,-102.6255226,4.824226379,86.90550995
-94.78897095,-28.95326996,83.35474396,,-103.0096626,4.22233963,86.96590424
-95.05865479,-29.6303215,83.38903809,,-103.2793465,3.545288086,87.00019836
-95.15344238,-30.31800079,83.58293152,,-103.3741341,2.857608795,87.1940918
-95.49700928,-30.75987625,83.81195831,,-103.717701,2.415733337,87.42311859
-95.68122864,-31.30566406,83.84014893,,-103.9019203,1.869945526,87.4513092
-95.80264282,-31.8021698,83.93833923,,-104.0233345,1.373439789,87.54949951
-95.79570007,-32.36199951,83.82783508,,-104.0163918,0.813610077,87.43899536
-95.97349548,-32.89920044,83.89151001,,-104.1941872,0.276409149,87.50267029
-96.04826355,-33.31125259,83.69570923,,-104.2689552,-0.135643005,87.30686951
-96.10083008,-33.72249985,83.55606079,,-104.3215218,-0.546890259,87.16722107
-96.24468994,-34.08378983,83.73675537,,-104.4653816,-0.908180237,87.34791565
-96.43840027,-34.62340927,83.66810608,,-104.6590919,-1.447799683,87.27926636
-96.3934021,-35.26873398,83.42403412,,-104.6140938,-2.09312439,87.0351944
-96.29736328,-35.65839767,83.47728729,,-104.518055,-2.482788086,87.08844757
-96.28631592,-36.14237595,83.47392273,,-104.5070076,-2.966766357,87.08508301
-96.53259277,-36.58961868,83.57094574,,-104.7532845,-3.414009094,87.18210602
-96.63925171,-37.13743973,83.71100616,,-104.8599434,-3.961830139,87.32216644
-96.75602722,-37.45785904,83.91841888,,-104.9767189,-4.282249451,87.52957916
-96.58633423,-37.91411209,84.06774139,,-104.8070259,-4.738502502,87.67890167
-96.69709778,-38.3495369,84.23111725,,-104.9177895,-5.173927307,87.84227753
-96.69412231,-38.76937485,84.42247009,,-104.914814,-5.593765259,88.03363037
-96.63017273,-39.23138046,84.61817169,,-104.8508644,-6.055770874,88.22933197
-96.60385132,-39.63154221,84.65306091,,-104.824543,-6.455932617,88.26422119
-96.55270386,-39.79401016,84.85355377,,-104.7733955,-6.618400574,88.46471405
-96.26512146,-40.12062454,85.04767609,,-104.4858131,-6.945014954,88.65883636
-96.06413269,-40.42032242,85.17253876,,-104.2848244,-7.24471283,88.78369904
-95.9967041,-40.73942184,85.27908325,,-104.2173958,-7.563812256,88.89024353
-95.71078491,-41.10380173,85.50622559,,-103.9314766,-7.928192139,89.11738586
-95.47261047,-41.36626053,85.77738953,,-103.6933022,-8.19065094,89.3885498
-95.36624146,-41.76858902,86.16394806,,-103.5869331,-8.592979431,89.77510834
-95.42501831,-42.21077347,86.54664612,,-103.64571,-9.035163879,90.1578064
-95.45603943,-42.46610641,86.63533783,,-103.6767311,-9.290496826,90.24649811
-95.36006165,-42.79354477,86.92610931,,-103.5807533,-9.617935181,90.53726959
-95.36729431,-43.36046219,87.10089874,,-103.587986,-10.1848526,90.71205902
-95.34524536,-43.74869156,87.25860596,,-103.565937,-10.57308197,90.86976624
-95.35980225,-44.2820549,87.38391876,,-103.5804939,-11.10644531,90.99507904
-95.41699219,-44.86894608,87.69237518,,-103.6376839,-11.69333649,91.30353546
-95.30586243,-45.40815353,87.89587402,,-103.5265541,-12.23254395,91.5070343
-95.13059998,-45.86891556,87.92986298,,-103.3512917,-12.69330597,91.54102325
-95.26486206,-46.27839279,88.21446991,,-103.4855537,-13.1027832,91.82563019
-95.20567322,-46.76936722,88.42224884,,-103.4263649,-13.59375763,92.03340912
-95.17102051,-47.43975449,88.76959991,,-103.3917122,-14.2641449,92.38076019
-95.15701294,-47.99373245,89.01998901,,-103.3777046,-14.81812286,92.63114929
-95.22229004,-48.38180923,89.35936737,,-103.4429817,-15.20619965,92.97052765
-95.40228271,-48.79339981,89.77164459,,-103.6229744,-15.61779022,93.38280487
-95.45933533,-49.31794357,90.04040527,,-103.680027,-16.14233398,93.65156555
-95.44493103,-49.70843887,90.33545685,,-103.6656227,-16.53282928,93.94661713
-95.54356384,-50.17908096,90.69971466,,-103.7642555,-17.00347137,94.31087494
-95.75730896,-50.50583267,91.14720154,,-103.9780006,-17.33022308,94.75836182
-95.79499817,-50.74317551,91.65659332,,-104.0156898,-17.56756592,95.2677536
-96.04415894,-51.06460953,92.16016388,,-104.2648506,-17.88899994,95.77132416
-96.15100098,-51.36629105,92.3496933,,-104.3716927,-18.19068146,95.96085358
-96.19418335,-51.70222855,92.58305359,,-104.414875,-18.52661896,96.19421387
-96.25602722,-51.89567947,92.8564682,,-104.4767189,-18.72006989,96.46762848
-96.25390625,-52.15571213,93.23388672,,-104.4745979,-18.98010254,96.845047
-96.33566284,-52.40988541,93.66921997,,-104.5563545,-19.23427582,97.28038025
-96.52693176,-52.58095932,94.02896881,,-104.7476234,-19.40534973,97.64012909
-96.61804199,-52.87759781,94.25230408,,-104.8387337,-19.70198822,97.86346436
-96.54920959,-53.28384018,94.70659637,,-104.7699013,-20.10823059,98.31775665
-96.51028442,-53.62115097,94.93418884,,-104.7309761,-20.44554138,98.54534912
-96.53852844,-54.02158737,95.11415863,,-104.7592201,-20.84597778,98.72531891
-96.36430359,-54.37810898,95.17503357,,-104.5849953,-21.20249939,98.78619385
-96.26451111,-54.94675827,95.32654572,,-104.4852028,-21.77114868,98.93770599
-96.0322113,-55.39834976,95.46603394,,-104.252903,-22.22274017,99.07719421
-95.84379578,-55.8933754,95.65432739,,-104.0644875,-22.71776581,99.26548767
-95.64299011,-56.30304337,95.91372681,,-103.8636818,-23.12743378,99.52488708
-95.54397583,-56.80192947,96.0581131,,-103.7646675,-23.62631989,99.66927338
-95.44792175,-57.32407761,96.37494659,,-103.6686134,-24.14846802,99.98610687
-95.14605713,-57.90179825,96.6255722,,-103.3667488,-24.72618866,100.2367325
-95.01040649,-58.46204758,96.75547791,,-103.2310982,-25.28643799,100.3666382
-95.04396057,-59.27551651,96.95849609,,-103.2646523,-26.09990692,100.5696564
-94.88639832,-59.96904373,97.08349609,,-103.10709,-26.79343414,100.6946564
-94.89176941,-60.71615982,97.27205658,,-103.1124611,-27.54055023,100.8832169
-94.92112732,-61.60836411,97.53089905,,-103.141819,-28.43275452,101.1420593
-94.8682251,-62.55680466,97.87285614,,-103.0889168,-29.38119507,101.4840164
-94.83279419,-63.32596207,98.26129913,,-103.0534859,-30.15035248,101.8724594
-94.81246948,-64.39360046,98.67769623,,-103.0331612,-31.21799088,102.2888565
-94.777771,-65.36741638,98.99118805,,-102.9984627,-32.19180679,102.6023483
-94.82173157,-66.37286377,99.42372131,,-103.0424232,-33.19725418,103.0348816
-94.82273865,-67.27336121,99.91962433,,-103.0434303,-34.09775162,103.5307846
-94.99501038,-68.24087524,100.3290634,,-103.2157021,-35.06526566,103.9402237
-95.20785522,-69.2223053,100.7387924,,-103.4285469,-36.04669571,104.3499527
-95.32484436,-70.10264587,100.8598251,,-103.545536,-36.92703629,104.4709854
-95.46533203,-71.07730103,100.9983521,,-103.6860237,-37.90169144,104.6095123
-95.65852356,-71.93658447,101.2827454,,-103.8792152,-38.76097488,104.8939056
-95.80732727,-72.58711243,101.4207687,,-104.028019,-39.41150284,105.031929
-96.14167786,-73.23347473,101.5103378,,-104.3623695,-40.05786514,105.1214981
-96.39422607,-73.86936951,101.5112457,,-104.6149178,-40.69375992,105.122406
-96.4395752,-74.58706665,101.5518417,,-104.6602669,-41.41145706,105.163002
-96.54315186,-75.29478455,101.8021927,,-104.7638435,-42.11917496,105.413353
-96.55340576,-75.8238678,102.0046158,,-104.7740974,-42.64825821,105.6157761
-96.57141113,-76.48953247,102.0441055,,-104.7921028,-43.31392288,105.6552658
